t,event,top5,size,hour,day,nurses,pid,area,acuity,ctas,is_ems,is_critical,lwbs_min,base_min,one,two,three,chosen,requires_lab,lab_prob,requires_di,di_prob,di_modality,arrival_to_offload,queue,qlen,to,bonus_time,bonus_emscrit,bonus_download,score,doctor,doc_active_panel,busy,cap,chosen_acuity,chosen_bonus_time,chosen_bonus_emscrit,chosen_bonus_download,chosen_score,minutes,mode,touch,duration,ems_direct,add,total_bonus,steps,elapsed,offload_to_clear,total,service,attempt,critical,modality,reason,new_area
1490.0,dispatch_cand,,,,,,270.0,A,0.9019315384042488,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,15.285931538404247,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,485.0,A,0.9017402656727247,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.6617402656727247,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,452.0,A,0.8854966965716388,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.677496696571638,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,486.0,A,0.8580732746616295,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.5380732746616297,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,438.0,A,0.8535228162985461,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.589522816298547,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,441.0,A,0.8506735881645953,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.186673588164595,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,359.0,A,0.8495160448572118,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.161516044857212,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,472.0,A,0.8427281685684861,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.130728168568486,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,491.0,A,0.8417020801640781,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.249702080164078,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,476.0,A,0.8284478236251422,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.924447823625142,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,498.0,A,0.8245264722030561,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.6885264722030562,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,481.0,A,0.8214394391436608,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.805439439143661,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,451.0,A,0.8162381846315424,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.672238184631542,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,479.0,A,0.8148846223438484,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.8308846223438486,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,492.0,A,0.8105776338146079,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.2025776338146077,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,386.0,A,0.8057056860405309,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.029705686040531,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,501.0,A,0.7995811677681197,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.4555811677681199,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,391.0,A,0.7975177033947715,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.62151770339477,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,465.0,A,0.7824887847246097,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.66248878472461,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,401.0,A,0.7649474402403957,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.628947440240396,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,496.0,A,0.7639139371867202,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.7719139371867203,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,468.0,A,0.755197072333141,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.443197072333141,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,268.0,A,0.7507435182144937,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,15.230743518214494,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,470.0,A,0.7490218883167999,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.2290218883168,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,371.0,A,0.7289966342917876,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.512996634291788,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,389.0,A,0.6962306828838907,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.72823068288389,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,480.0,A,0.6911710062764834,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.6751710062764835,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,460.0,A,0.6834843876710605,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.043484387671061,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,469.0,A,0.6651175671185132,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.177117567118513,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,419.0,A,0.6520473418871069,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.532047341887107,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,493.0,A,0.6288495556770425,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.6288495556770424,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,474.0,A,0.6199860026493962,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.4733193359827297,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,483.0,A,0.619688749273794,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.179688749273794,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,226.0,A,0.557000462253166,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,16.701000462253166,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,255.0,A,0.5449177008050583,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.118251034138392,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,394.0,A,0.44708541082694736,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.74041874416028,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,289.0,A,0.43449818150390473,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,11.154498181503905,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,444.0,A,0.3671945869798938,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.9405279203132277,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,235.0,A,0.34412994174096034,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.62412994174096,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,195.0,A,0.3052984044368417,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.25196507110351,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,407.0,A,0.2762201392228729,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.670886805889539,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,218.0,A,0.24647804408560892,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,14.086478044085611,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,390.0,A,0.21862155650268578,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.738621556502686,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,360.0,A,0.19112805911012248,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.388461392443456,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,344.0,A,0.18912350802276276,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.629123508022763,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,387.0,A,0.17328711004280462,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.013287110042805,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.0,dispatch_cand,,,,,,346.0,A,0.09120098255920708,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.437867649225876,,,,,,,,,,,,,,,,,,,,,,,,,,
1490.6077838099932,lab_end,,,,,,462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1506980111501,,,,,,,,,,,,,1.0,,,
1491.0,download_acuity_bump,,,,,,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.0,96.0,1440.8379917807792,,,,,,,,
1491.0,download_acuity_bump,,,,,,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.0,69.0,1035.7823345131987,,,,,,,,
1491.0,download_acuity_bump,,,,,,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.0,33.0,495.21872571622043,,,,,,,,
1491.0,dispatch_cand,,,,,,416.0,A,0.5744715095124813,,,,,,,,,,,,,,,,,,,4.800000000000002,0.0,5.0,18.411416564756244,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,420.0,A,0.5967231717441428,,,,,,,,,,,,,,,,,,,4.600000000000001,0.0,5.0,17.694971756991247,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,432.0,A,0.7914281727383435,,,,,,,,,,,,,,,,,,,4.000000000000001,0.0,5.0,15.730300385900742,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,450.0,A,0.8196031917028241,,,,,,,,,,,,,,,,,,,2.8000000000000003,0.0,5.0,11.428184324290562,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,446.0,A,0.31798782100065537,,,,,,,,,,,,,,,,,,,3.2000000000000006,0.0,5.0,11.602326901843858,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,471.0,A,1.2168734777697068,,,,,,,,,,,,,,,,,,,1.7999999999999998,0.0,5.0,8.830425607156323,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,473.0,A,0.8374849423129822,,,,,,,,,,,,,,,,,,,1.5999999999999999,0.0,5.0,7.200869528931861,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,482.0,A,0.8375833929510796,,,,,,,,,,,,,,,,,,,1.4,0.0,5.0,6.212475845310179,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,499.0,A,1.3923766457182927,,,,,,,,,,,,,,,,,,,0.4,0.0,5.0,3.425054985657654,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,456.0,A,1.7169387401441556,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.53827207347749,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,494.0,A,1.676474731435414,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.6231413981020806,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,454.0,A,1.543274567218142,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.756607900551476,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,447.0,A,1.3650098921001834,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.826343225433518,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,358.0,A,1.1537788866347136,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.612445553301379,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,363.0,A,1.117328566204888,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.319995232871555,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,475.0,A,1.1082490617245062,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.3322490617245064,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,500.0,A,1.0516646922882362,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.883664692288236,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,368.0,A,1.0182275026228411,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.96222750262284,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,488.0,A,1.0019108041324687,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.601910804132469,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,466.0,A,0.9825798550709839,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.862579855070984,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,495.0,A,0.9770057031472142,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.406339036480548,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,467.0,A,0.9622827012417319,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.810282701241732,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,484.0,A,0.9410011307390259,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.749001130739026,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,497.0,A,0.9292295010096754,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8252295010096753,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,385.0,A,0.9076209301781881,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.179620930178189,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,461.0,A,0.9075794921242105,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.267579492124211,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,270.0,A,0.9019315384042488,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,15.301931538404247,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,485.0,A,0.9017402656727247,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.6777402656727247,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,452.0,A,0.8854966965716388,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.693496696571639,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,486.0,A,0.8580732746616295,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.5540732746616293,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,438.0,A,0.8535228162985461,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.605522816298547,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,441.0,A,0.8506735881645953,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.202673588164595,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,359.0,A,0.8495160448572118,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.177516044857212,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,472.0,A,0.8427281685684861,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.146728168568486,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,491.0,A,0.8417020801640781,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.265702080164078,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,476.0,A,0.8284478236251422,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.940447823625142,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,498.0,A,0.8245264722030561,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.7045264722030562,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,481.0,A,0.8214394391436608,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.8214394391436612,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,451.0,A,0.8162381846315424,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.688238184631542,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,479.0,A,0.8148846223438484,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.8468846223438486,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,492.0,A,0.8105776338146079,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.2185776338146077,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,386.0,A,0.8057056860405309,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.045705686040531,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,501.0,A,0.7995811677681197,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.4715811677681196,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,391.0,A,0.7975177033947715,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.63751770339477,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,465.0,A,0.7824887847246097,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.67848878472461,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,401.0,A,0.7649474402403957,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.644947440240396,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,496.0,A,0.7639139371867202,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.7879139371867203,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,468.0,A,0.755197072333141,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.4591970723331413,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,268.0,A,0.7507435182144937,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,15.246743518214492,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,470.0,A,0.7490218883167999,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.2450218883168,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,371.0,A,0.7289966342917876,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.528996634291786,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,389.0,A,0.6962306828838907,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.744230682883892,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,480.0,A,0.6911710062764834,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.691171006276484,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,460.0,A,0.6834843876710605,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.05948438767106,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,469.0,A,0.6651175671185132,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.193117567118513,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,419.0,A,0.6520473418871069,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.54538067522044,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,493.0,A,0.6288495556770425,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.642182889010376,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,474.0,A,0.6199860026493962,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.4866526693160633,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,483.0,A,0.619688749273794,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.1930220826071274,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,226.0,A,0.557000462253166,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,16.717000462253168,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,255.0,A,0.5449177008050583,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.131584367471724,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,394.0,A,0.44708541082694736,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.753752077493615,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,289.0,A,0.43449818150390473,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,11.16783151483724,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,444.0,A,0.3671945869798938,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.9538612536465605,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,235.0,A,0.34412994174096034,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.637463275074294,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,195.0,A,0.3052984044368417,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.262631737770176,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,407.0,A,0.2762201392228729,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.681553472556207,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,218.0,A,0.24647804408560892,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,14.099811377418943,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,390.0,A,0.21862155650268578,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.751954889836019,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,360.0,A,0.19112805911012248,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.399128059110122,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,344.0,A,0.18912350802276276,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.642456841356095,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,387.0,A,0.17328711004280462,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.026620443376138,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.0,dispatch_cand,,,,,,346.0,A,0.09120098255920708,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.451200982559207,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.0,dispatch_cand,,,,,,416.0,A,0.5744715095124813,,,,,,,,,,,,,,,,,,,4.800000000000002,0.0,5.0,18.447416564756242,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.0,dispatch_cand,,,,,,420.0,A,0.5967231717441428,,,,,,,,,,,,,,,,,,,4.600000000000001,0.0,5.0,17.73097175699125,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.0,dispatch_cand,,,,,,432.0,A,0.7914281727383435,,,,,,,,,,,,,,,,,,,4.000000000000001,0.0,5.0,15.766300385900742,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.0,dispatch_cand,,,,,,450.0,A,0.8196031917028241,,,,,,,,,,,,,,,,,,,2.8000000000000003,0.0,5.0,11.464184324290564,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.0,dispatch_cand,,,,,,446.0,A,0.31798782100065537,,,,,,,,,,,,,,,,,,,3.2000000000000006,0.0,5.0,11.635660235177191,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.0,dispatch_cand,,,,,,471.0,A,1.2168734777697068,,,,,,,,,,,,,,,,,,,1.7999999999999998,0.0,5.0,8.871758940489658,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.0,dispatch_cand,,,,,,473.0,A,0.8374849423129822,,,,,,,,,,,,,,,,,,,1.5999999999999999,0.0,5.0,7.2368695289318605,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.0,dispatch_cand,,,,,,482.0,A,0.8375833929510796,,,,,,,,,,,,,,,,,,,1.4,0.0,5.0,6.248475845310178,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.0,dispatch_cand,,,,,,499.0,A,1.3923766457182927,,,,,,,,,,,,,,,,,,,0.4,0.0,5.0,3.466388318990987,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.0,dispatch_cand,,,,,,456.0,A,1.7169387401441556,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.559605406810823,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.0,dispatch_cand,,,,,,494.0,A,1.676474731435414,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.649808064768748,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.0,dispatch_cand,,,,,,454.0,A,1.543274567218142,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.783274567218142,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.0,dispatch_cand,,,,,,447.0,A,1.3650098921001834,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.84767655876685,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.0,dispatch_cand,,,,,,358.0,A,1.1537788866347136,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.633778886634715,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.0,dispatch_cand,,,,,,363.0,A,1.117328566204888,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.34132856620489,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.0,dispatch_cand,,,,,,475.0,A,1.1082490617245062,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.3482490617245064,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.0,dispatch_cand,,,,,,500.0,A,1.0516646922882362,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.899664692288236,,,,,,,,,,,,,,,,,,,,,,,,,,
